,pred,test
1577,83.425865,81.66810177093943
1578,8.8919935,34.7646145887222
1579,44.740387,51.66266207795125
1580,82.1958,81.95969566231709
1581,76.08294,80.36323280489509
1582,83.227,82.53963742150259
1583,65.69883,63.23497722397182
1584,58.44972,57.05128205128211
1585,13.407511,12.667852444327394
1586,79.83802,81.03554374133346
1587,32.426704,72.05369127516778
1588,81.15503,82.98204179485055
1589,57.3761,42.33103448275862
1590,17.16386,14.70638573668664
1591,62.05809,42.76855959338232
1592,26.141191,31.077781982785893
1593,64.910706,68.27586206896552
1594,78.62244,80.1818322538933
1595,63.223766,50.57471264367817
1596,81.20155,80.16747478241395
1597,54.02877,42.7177695615062
1598,7.26469,1.2208123535111663
1599,47.327553,7.372355614762268
1600,56.966362,58.71702454677021
1601,61.677475,63.40403517847906
1602,65.16312,15.743402528636244
1603,83.45971,83.00855478335852
1604,19.384394,21.750000000000004
1605,61.292236,16.298447693639694
1606,14.312648,27.158620689655177
1607,64.52141,70.29885057471266
1608,7.3774524,4.875793408963259
1609,7.157805,0.0
1610,19.157246,64.92454830197009
1611,81.026924,82.51515518451147
1612,83.32527,83.20534188709792
1613,15.584442,47.45065789473684
1614,51.884922,77.73482501104796
1615,81.37195,80.59261033978358
1616,7.132902,0.0
1617,79.06229,79.20745044248281
1618,7.180857,2.785265049416
1619,60.723278,71.31034482758622
1620,67.75346,64.67265060005825
1621,40.97658,60.55229273415497
1622,77.03087,60.64248704663212
1623,23.391424,58.378378378378365
1624,81.00145,81.4764083027452
1625,41.50393,12.32
1626,19.592682,51.06735751295335
1627,7.2193103,7.3635069532418145
1628,84.39881,84.90908778381566
1629,82.8988,82.94846112412978
1630,89.008255,87.785691476208
