,pred,train
115,2.8150566,1.0178313253012048
116,8.701325,8.269206349206348
117,13.944196,16.937715821589038
118,62.704964,69.77799292999788
119,72.50271,75.86206896551725
120,2.8762808,0.0
121,60.623253,63.3670220044207
122,20.183548,24.321531370737
123,80.78523,81.1415014861742
124,80.07782,81.62406116085624
125,62.657078,69.2873563218391
126,59.426285,61.703388338217934
127,85.036934,69.55882354987025
128,75.05866,70.5128205128205
129,18.074478,20.714962139220773
130,81.0902,82.53353644092319
131,8.450556,1.2119723853024291
132,62.634365,61.195402298850595
133,66.47801,71.58549222797927
134,76.08007,79.84111799050501
135,34.10264,47.84627590069069
136,79.81674,79.23999757371566
137,80.694145,83.49461564652576
138,81.69867,82.96360249834703
139,31.069584,46.42803613610084
140,78.48793,85.48328621430346
141,83.24341,84.90653120598918
142,80.429825,83.06211740380806
143,5.8881197,2.676920807649729
144,24.0066,19.262028374340048
145,73.668884,75.61475409836065
146,2.7925694,0.0
147,74.57556,74.21699599951491
148,65.9697,67.26436781609196
149,33.805874,34.08173823072944
150,44.089832,43.43983630442916
151,8.909231,12.77232436818714
152,80.940186,79.7970949481096
153,81.40927,82.86547911666204
154,3.098339,5.355142803808102
155,81.64374,80.16747478241395
156,15.511016,25.512820512820486
157,59.645226,80.98159509202452
158,65.17173,57.7
159,83.21693,83.50409783568129
160,2.9106326,3.3484226246033217
161,82.98836,84.69841049068455
162,80.40345,81.24910985644529
163,64.09791,61.348684210526315
164,38.072975,42.93587174348698
165,93.45554,97.35061088485777
166,67.667854,70.29885057471266
167,68.772606,74.29052565001314
168,63.251778,55.63218390804599
169,8.388028,14.726746987951806
170,12.578895,7.3076923076923075
171,82.66243,83.84109994996281
172,8.203491,8.05968253968254
173,2.8154364,0.0
174,67.69177,70.80459770114943
175,45.908443,43.040138397916486
176,62.820843,70.22727272727272
177,3.3053927,3.364407630059523
178,80.38518,82.6485051105854
179,82.77507,84.38825592424274
180,23.992031,23.86188181350302
181,65.49072,73.1090185530255
182,61.605213,68.58322204203168
183,78.68064,78.40666688200496
184,5.4519906,10.57841856119959
185,60.55301,60.6896551724138
186,64.51504,57.64802631578948
187,44.699406,31.462365591397845
188,65.120346,64.73563218390804
189,60.53216,60.6896551724138
190,6.304171,4.707469879518072
191,5.5191216,0.0
192,32.797752,39.24475074277596
193,2.8691127,3.1150830688818365
194,66.338196,79.30327868852459
195,80.49331,80.60991062355454
196,70.87652,73.1090185530255
197,6.4037046,2.785265049416
198,61.311897,68.27586206896552
199,54.79668,51.38607644355689
200,6.175838,2.953020134228188
201,42.53763,51.282051282051285
202,19.034296,9.904569983263153
203,65.25638,73.88259931315329
204,32.0122,28.01764706706402
205,82.60904,83.13005747855533
206,38.4276,18.52096328822693
207,80.39736,82.9849280461754
208,61.618923,66.78064970330887
209,67.463684,67.26436781609196
210,78.61801,82.77934267866489
211,63.499203,63.18792489158572
212,75.22535,74.0736370791474
213,81.4519,82.40885428262666
214,68.74132,71.81609195402302
215,80.489334,82.22734875176391
216,79.80865,79.35792671842967
217,44.379196,33.1180672130607
218,80.18991,78.45220984209426
219,5.4418645,0.0
220,10.927608,9.698628602181213
221,77.95232,74.51816919151132
222,59.566353,58.62352942900693
223,79.500595,82.88522452232547
224,8.939836,19.873015873015877
225,59.376915,89.57055214723927
226,2.8139603,1.217156626506024
227,54.507626,63.97435897435898
228,37.003662,30.120805369127503
229,3.3230643,0.13221233726712694
230,91.618706,100.01018770852949
231,35.139065,16.9
232,81.09266,82.7005510482562
233,12.788322,17.048674698795182
234,38.65457,44.331279945242926
235,40.854927,39.76980302250502
236,64.997,58.96665909002593
237,20.438688,23.808946005057944
238,36.196312,37.29313043872602
239,80.65737,82.53963742150259
240,56.631474,49.3589743589744
241,38.44881,14.671814671814673
242,46.71157,51.66266207795125
243,64.93601,64.91786791820314
244,84.02379,85.1529412015156
245,37.950397,37.16495889712417
246,32.265507,31.001445783132528
247,54.32479,50.57471264367817
248,65.92082,69.2873563218391
249,60.387806,57.65517241379312
250,31.318054,28.0
251,66.98718,70.86725663716814
252,67.887856,60.75126903553299
253,8.725475,6.243809523809524
254,64.63762,67.91946308724832
255,49.35105,46.23030506039632
256,35.957874,34.7646145887222
257,75.60901,83.3597071866395
258,79.81299,82.49416955249643
259,40.410896,36.79487179487181
260,2.7944937,2.3204
261,25.98628,30.44443402579893
262,76.24979,82.45781236240428
263,81.06197,81.90384837719485
264,3.431065,1.4807055070241673
265,56.069405,53.36782203828247
266,33.51576,32.19502520067201
267,18.184092,30.23842254412
268,56.054928,46.559751681324364
269,49.640827,47.5
270,75.075226,67.38884191381756
271,80.40617,82.16399805450682
272,62.65023,60.65034621565219
273,31.83511,20.96098562628334
274,28.95922,31.04
275,79.77037,72.40308942261156
276,80.95219,82.17613523994086
277,33.000366,43.33333333333334
278,65.83608,69.61964709100096
279,77.1521,75.65264343881805
280,10.432042,10.18279569892473
281,71.526306,77.27272727272727
282,65.14305,57.4
283,80.62709,82.36748629226392
284,2.8166008,0.0
285,2.8387861,0.0
286,47.537407,41.01929507797586
287,65.074425,76.87984785999697
288,26.098064,28.09623768771193
289,38.10569,40.476190476190474
290,83.29569,84.03689968319686
291,12.850653,13.58389261744966
292,72.77403,72.59432617432223
293,58.13077,63.55506456460285
294,8.701325,8.171428571428569
295,8.91292,12.306181143070832
296,68.328964,72.32183908045978
297,84.80072,84.50588237779584
298,24.656002,16.330929964806824
299,91.769936,97.66871165644173
300,81.058754,83.71474575914847
301,2.9246602,3.1290322580645165
302,25.296185,24.270340943377253
303,7.043778,2.4744226592096745
304,29.523565,25.69498997266449
305,56.85639,55.85317924484161
306,57.93426,56.06046595498599
307,5.8078218,4.7277679833053226
308,2.8424904,0.0
309,10.439101,5.532786885245901
310,80.3486,83.34155518028413
311,24.480545,21.94342681589555
312,80.173225,80.11696828838326
313,5.96009,4.069324827219564
314,69.81674,72.82758620689657
315,2.8739457,10.063
316,3.2212608,2.1252621672391268
317,83.18131,84.95536367507636
318,37.66813,42.16290212183437
319,62.362072,63.90839694656489
320,82.36603,83.00855478335852
321,19.80312,9.4496644295302
322,81.10419,88.01520189529529
323,83.1632,84.0386861731935
324,26.476036,17.282515518966402
325,26.286179,19.127359505152032
326,58.278503,60.6896551724138
327,14.345129,10.368093851532883
328,64.85496,64.22964934398372
329,14.612821,18.116611058757574
330,3.981378,2.2988505747126435
331,57.699432,48.60229885057472
332,3.5178497,2.3635820018902467
333,80.30817,82.2900452795884
334,80.27274,79.12150537634406
335,26.544008,20.45804554788128
336,74.95335,74.3188078108731
337,76.977455,74.85225052054565
338,77.564674,76.4076009978917
339,57.60285,65.24137931034484
340,80.917244,82.7474350974908
341,65.154526,77.36912751677852
342,82.582115,82.58456165404786
343,17.94251,4.1342281879194624
344,63.964355,61.184210526315795
345,81.85708,99.20245398773008
346,63.955757,70.59140036494642
347,77.15608,81.86539604604573
348,65.117584,39.104183648713466
349,78.567764,83.47529217376618
350,17.87762,23.4
351,2.839577,0.10602409638554217
352,69.07463,71.41826368044345
353,50.75022,48.4118852459017
354,82.76374,83.0276478756948
355,67.84151,70.29885057471266
356,80.1122,81.10512204282675
357,79.3629,81.16405656111537
358,58.18023,64.73563218390804
359,17.25466,19.825287356321844
360,59.07126,52.45819259809525
361,65.57306,65.24137931034484
362,70.488495,80.33490992163857
363,18.249216,9.999999999999936
364,25.065048,19.48993288590604
365,23.741762,33.30597766067344
366,67.533264,69.58549651746054
367,76.96188,77.25219128957609
368,78.97836,81.84082301294505
369,78.66997,85.92005288742756
370,80.372986,82.78169662280531
371,61.6539,66.98179623855978
372,14.363824,10.7188961190042
373,65.03346,61.3
374,32.65745,24.56285566476979
375,49.127983,41.8171533276912
376,46.408684,37.4901204819277
377,70.7758,59.33148038064376
378,5.6277747,2.4744226592096745
379,64.74962,89.0909090909091
380,81.35951,82.50896245097788
381,39.587597,43.367556468172424
382,65.11073,88.18181818181816
383,92.27429,98.77300613496935
384,60.318897,58.66666666666668
385,46.887005,25.337931034482764
386,38.65692,32.52566735112932
387,25.586481,34.21672089254973
388,65.341225,65.24137931034484
389,22.100147,10.347951807228915
390,3.009711,6.956756756756755
391,39.587597,43.367556468172495
392,2.879798,5.46024096385542
393,81.51515,81.11659191171803
394,63.878693,78.96000000000002
395,8.834475,6.526005151628484
396,26.734041,22.880000000000006
397,45.409073,43.19018404907976
398,61.020695,54.135506719304246
399,66.03118,69.79310344827587
400,65.935745,69.79310344827587
401,38.682358,39.122891566265054
402,28.417164,28.271701416906968
403,2.8110251,0.0
404,75.88832,80.26526097648663
405,81.07047,84.49347458766455
406,70.02352,70.91202165462238
407,4.1465025,0.4301075268817204
408,48.92598,41.821411270789596
409,80.26514,81.95969566231709
410,13.098213,16.240774210405117
411,25.796345,11.719798593707356
412,2.7888825,2.5732500000000003
413,80.07615,80.48308274474459
414,55.94705,55.2574696597843
415,74.5499,76.34122502643257
416,28.439705,9.221311475409836
417,92.24861,80.26666666666667
418,67.008705,68.18724971320717
419,3.6596475,2.7526881720430105
420,35.185894,27.158620689655177
421,3.4663696,0.9256635892040564
422,38.49136,46.332126228660115
423,60.855362,65.1091390500532
424,23.211113,30.619759036144576
425,64.312416,77.26580580541126
426,3.8522723,0.0
427,77.64542,79.07172600945117
428,80.15819,83.00114445624178
429,61.306774,58.4377164627107
430,77.55058,79.4103127089731
431,39.20394,36.36321839080461
432,64.708534,68.73282442748092
433,4.5042143,1.7241379310344829
434,67.27063,71.25465684303745
435,3.3908403,2.105641127358695
436,60.805668,62.27585419926947
437,80.140434,82.51515518451147
438,2.8361282,2.710993186317217
439,78.04964,69.60638263509772
440,78.77555,82.89616946316521
441,38.966515,39.52504869819161
442,79.63649,84.48123870361614
443,83.193596,83.24419686713087
444,23.59408,23.83929220434934
445,67.443954,71.94805194805195
446,64.10721,55.22651498155743
447,41.878925,47.86184210526316
448,80.86908,78.18811151727674
449,42.801357,47.30769230769229
450,3.5808225,10.895238095238094
451,37.20414,45.33463605276015
452,80.09959,82.04439366909907
453,80.47367,81.4764083027452
454,77.87353,83.54060550711719
455,74.962845,77.50117576029405
456,63.878693,71.51999999999998
457,31.031149,15.413843570734205
458,2.8762808,0.0
459,16.922941,16.141861226781455
460,62.838852,61.70114942528737
461,87.14426,78.82502698094477
462,29.726795,30.587951807228908
463,73.23876,73.87031758409941
464,61.375984,63.14503816793893
465,86.58273,91.54022988505751
466,6.539217,7.3635069532418145
467,84.16942,83.12456255037789
468,36.947105,32.182834120052604
469,79.90297,79.24279545585749
470,65.79608,64.73563218390804
471,50.048897,49.66049094642523
472,31.071861,35.657768651608436
473,76.79404,79.05178819403727
474,36.797752,40.510344827586216
475,13.998379,6.620952380952381
476,77.11572,80.14439483339736
477,86.42419,93.56321839080464
478,59.91014,58.55263157894736
479,51.30722,54.08978763088602
480,5.9270387,6.135
481,21.327559,15.20521132949111
482,63.672966,59.868421052631575
483,70.96334,73.4271271729197
484,38.64151,30.598220396988324
485,22.13522,14.727138211190764
486,19.149412,3.3678244290758013
487,81.8959,83.07978942400031
488,31.147709,33.97125256673512
489,2.81492,7.718554216867468
490,32.19766,34.25503355704698
491,49.923214,41.14594594594593
492,45.612457,33.811475409836056
493,38.082058,58.378378378378365
494,3.3083525,0.0
495,44.784313,55.63218390804599
496,80.88945,78.95640817806887
497,81.98273,90.77922077922076
498,38.656918,43.367556468172495
499,77.94813,83.34148624948205
500,34.845097,46.390869433425124
501,63.878693,70.9
502,61.602608,64.73563218390804
503,20.79288,19.102564102564102
504,8.701325,8.087619047619048
505,36.336758,33.42988505747127
506,20.552328,20.402516805495544
507,32.82428,26.502395619438712
508,74.48233,76.87356321839081
509,2.851994,0.0
510,8.685512,4.996336996336996
511,13.434721,14.313253012048195
512,71.82033,66.38118625024916
513,19.767574,12.967535662136305
514,77.75232,74.98062010633497
515,78.11734,83.8456004352693
516,78.12161,78.95242094382891
517,2.8162568,5.7549206349206345
518,67.68799,66.75862068965519
519,67.1487,66.2687893372824
520,38.656826,43.849418206707675
521,11.177192,6.794871794871799
522,80.13999,81.05436686038952
523,60.56496,69.8386234107966
524,34.32435,48.45942525119752
525,38.646954,41.92197125256668
526,21.651875,21.16301820060647
527,61.136135,57.65517241379312
528,76.36532,78.94467562523195
529,4.3982434,3.666666666666666
530,52.140842,54.11494252873564
531,33.96287,35.11760313608362
532,59.109028,58.79567444507683
533,62.126488,68.27586206896552
534,59.70918,57.38333864551218
535,76.38907,78.68852459016394
536,38.656918,39.030800821355186
537,52.0672,48.96
538,30.515064,27.22518822724162
539,3.3010228,5.213154143661911
540,81.412575,81.97034831966832
541,68.90462,70.19847328244275
542,20.48127,16.15146919596284
543,82.91317,82.94226107131962
544,5.796151,4.29462688844255
545,83.44202,87.785691476208
546,80.817795,78.06557059336512
547,22.344513,17.81609195402299
548,60.969368,56.973543225601205
549,73.2004,72.66369407016495
550,16.754416,18.717948717948698
551,3.299063,5.991199482935513
552,75.98195,83.07750564281879
553,9.201519,3.0765452857677023
554,78.19967,78.54005557604131
555,32.658447,28.58065557887937
556,2.814848,4.105253012048192
557,38.65618,38.067077344284684
558,60.397488,65.78823686654236
559,87.52409,90.91861294348371
560,62.930103,62.20689655172415
561,6.1415763,3.0737704918032787
562,82.73674,82.77227730362107
563,77.07541,89.26101102404282
564,83.30104,84.91252046606719
565,91.94441,102.02162341135441
566,38.656914,41.44010951403144
567,8.9056425,30.253111366862374
568,81.80964,83.02870174250137
569,70.290955,70.54163127170443
570,76.56387,75.15967227405119
571,72.08097,70.68757976469358
572,80.25106,83.06189158138473
573,78.103264,73.51896187250084
574,4.6024723,4.871766632458948
575,3.6502895,5.322580645161289
576,76.444534,77.90964913394356
577,22.9352,26.369546835841714
578,31.124472,31.321013004791247
579,5.103965,2.459016393442623
580,21.158852,23.92307108079185
581,68.00612,72.32183908045978
582,3.4811525,3.4004194675825716
583,30.941185,34.93497604380563
584,26.154152,26.724731182795697
585,64.611275,63.8341968911917
586,77.78537,76.97546978516759
587,49.329605,48.80297450261125
588,23.991007,17.029835735836404
589,58.868404,63.15578287379179
590,6.8588977,1.0108108108108107
591,22.16072,11.1
592,82.688446,85.24536359048702
593,80.08936,81.34217074096193
594,67.03041,69.49156605682826
595,50.56851,56.30378998439517
596,76.09274,78.45391081492821
597,22.092804,21.873391662377763
598,83.55363,82.62403938507032
599,15.293893,12.08588957055215
600,38.656727,38.54893908281999
601,2.8138528,1.607325301204819
602,84.29225,86.98850574712644
603,25.260292,26.223648271705226
604,45.52639,44.19340719710501
605,64.35284,65.24137931034484
606,78.77151,83.88567366723916
607,78.2753,77.79948514074627
608,38.4699,41.92913385826772
609,73.824356,66.12635410607778
610,93.129654,98.60860215053762
611,34.90645,53.14980903290017
612,2.8228447,0.0
613,3.3088195,1.6236559139784943
614,2.834926,0.0
615,39.587597,43.1266255989048
616,56.85639,54.800449164834134
617,19.636787,14.947040448835885
618,3.4235191,4.895559321032584
619,8.888243,15.511077964999142
620,68.536354,61.644670050761405
621,70.96786,70.28187919463086
622,61.011204,65.21827411167511
623,3.1652372,0.08397932816537469
624,54.26559,43.67968092293288
625,61.09565,65.13124811425125
626,69.40693,73.09958061963314
627,23.872147,20.02578850364245
628,67.97395,70.68702290076334
629,16.26783,9.355067858543894
630,69.716866,67.45038167938931
631,58.83323,54.054368465689386
632,60.530533,42.7177695615062
633,80.637985,80.67779777071854
634,77.28807,75.67504056968627
635,64.15897,64.36473348977539
636,68.34173,66.56103949872211
637,86.88057,96.13333333333334
638,71.686295,74.37878524988591
639,52.14909,50.38167938931297
640,69.75175,62.98477157360405
641,30.980083,35.17590691307324
642,2.8567715,0.5354216867469879
643,74.42302,70.6366759224243
644,43.64108,15.355704697986575
645,2.795723,5.6553520862041555
646,3.1770182,0.3729145800930589
647,84.07842,101.74337162213793
648,67.71102,72.82758620689657
649,11.237836,11.4339645299049
650,2.9436195,0.0
651,71.16921,69.90090543203446
652,48.55213,45.112643678160936
653,69.266426,62.14285714285714
654,36.815746,35.29999999999999
655,83.179695,85.90970689488728
656,46.431297,35.479177571605064
657,2.8209736,0.7513533694231846
658,89.88254,95.70967741935482
659,63.336517,64.14665021453223
660,40.607365,45.61839080459771
661,10.155153,6.528791368650749
662,63.117676,57.923664122137396
663,38.445602,33.661417322834644
664,24.138208,37.75282481427835
665,28.535515,33.43627337797278
666,68.13816,63.46902654867257
667,21.276411,21.939751726712714
668,32.45528,32.50537634408602
669,3.136152,1.912735950515215
670,55.358383,54.620689655172434
671,13.983752,9.4496644295302
672,93.56707,87.96741947426871
673,24.863434,22.200421053577365
674,2.8028514,1.2383614457831325
675,2.9473796,1.1048182243470759
676,24.862034,28.181818181818176
677,81.10162,82.30448804953079
678,37.04142,41.28323341032642
679,34.50853,33.97125256673512
680,9.4466915,10.309027212166182
681,80.348434,78.5022709495344
682,65.654724,64.22988505747128
683,60.362446,79.73154362416106
684,38.47625,9.84240687679083
685,61.502197,68.6971955260448
686,68.479256,67.62295081967214
687,6.427935,3.61842105263158
688,36.561184,44.88188976377953
689,59.217415,57.786885245901644
690,4.9999027,3.0737704918032787
691,58.49139,77.73482501104796
692,83.35603,87.39194300066454
693,60.07878,59.479951076546456
694,61.32864,63.23497722397182
695,2.8376534,3.7638554216867472
696,70.20352,67.48186528497409
697,8.314657,3.4261740181178113
698,57.649464,53.55828220858896
699,2.8140335,3.1425542168674694
700,67.668434,65.11804223748888
701,91.080215,98.09815950920246
702,38.46968,47.87493893502688
703,80.87645,82.28857037516859
704,31.119589,34.93497604380563
705,12.186893,14.455852156057494
706,24.995285,31.21349397590361
707,38.52574,33.73032169746749
708,59.149845,65.24490956257947
709,80.52617,83.32504971589503
710,81.45326,81.62835135087991
711,23.210659,33.79166845910193
712,26.419418,32.125301204819266
713,4.970147,3.6205162587998663
714,37.41155,39.01686746987951
715,27.35215,22.57100514161901
716,59.823757,49.411494252873574
717,3.7631567,0.0
718,75.3036,73.4196907418711
719,7.8775125,7.898795180722891
720,39.587597,40.23545516769332
721,62.09264,59.17241379310346
722,81.4644,81.70771854741803
723,9.3932495,5.129236648898723
724,86.40946,90.05891623227043
725,19.712982,35.493809345280425
726,82.8868,83.69039263331577
727,66.30629,67.06836672743425
728,17.638765,6.072235182339554
729,24.87387,14.895243814054568
730,80.48121,82.52661658681464
731,67.481255,61.195402298850595
732,59.623016,63.72413793103449
733,38.042614,57.52895752895753
734,38.451412,30.3
735,78.11591,77.39275716026215
736,67.77722,72.32183908045978
737,64.25613,68.46666666666667
738,82.53748,86.33240828931288
739,27.791319,23.82396863916371
740,2.92984,6.566611275373374
741,8.950347,2.6104020606513845
742,65.48902,58.66666666666668
743,81.799644,81.50497411200455
744,79.749664,79.83029408859723
745,38.656307,30.83915126625595
746,36.322495,37.94661190965093
747,2.8885732,1.9693858502893409
748,18.924316,17.275745402905116
749,6.322429,22.63000000000001
750,33.2496,35.46
751,24.238266,20.548258032641584
752,34.905685,53.12342151555436
753,80.91647,82.26325415162918
754,66.118454,69.2873563218391
755,61.074608,55.23698356126631
756,48.01646,61.34145683145627
757,62.970985,61.195402298850595
758,37.934658,34.25503355704698
759,3.7869866,2.161290322580645
760,64.7522,60.61012403620515
761,73.45678,71.54218459650349
762,65.83673,66.75862068965519
763,25.42226,30.042636648890998
764,19.747,22.392289156626507
765,57.608276,54.620689655172434
766,80.76575,76.73347035434149
767,84.84108,88.06470590825434
768,18.07053,22.57074358660882
769,71.819664,62.59353181938186
770,80.197075,83.26065757583609
771,78.89314,64.7628153364124
772,64.94473,65.67999999999999
773,52.78518,40.4
774,79.31254,78.54334142742836
775,31.473137,31.27136565973378
776,66.03857,69.2873563218391
777,92.1561,108.6
778,13.9598055,13.526651022460609
779,66.74932,66.11398963730569
780,75.57222,78.00578481645957
781,2.9204743,2.5058903758625988
782,82.043915,86.48028124391054
783,60.10669,62.2375332270069
784,56.622307,52.2
785,20.378683,20.827569238943354
786,80.22154,81.57898251344507
787,70.16722,69.79310344827587
788,36.22991,42.162902121834314
789,49.680447,54.50360390189235
790,64.425,65.16929265839758
791,2.7969308,0.8312289156626506
792,73.2582,72.66840556150112
793,16.943235,31.30201342281879
794,83.77536,82.9425287356322
795,4.816475,3.318806570566544
796,77.18735,76.77011263360272
797,2.9016995,7.464843206845684
798,56.987503,61.5740576784595
799,26.706703,27.051282051282097
800,78.57982,82.60219646592455
801,22.03526,27.8544570283475
802,47.40217,44.09650924024641
803,86.47427,91.03448275862073
804,40.226704,43.367556468172495
805,6.6818533,2.635019611787188
806,84.80072,89.61764708518166
807,47.43863,41.89056453837635
808,79.22926,84.36461920627397
809,80.62467,81.6144084994838
810,72.007614,71.46369325041483
811,23.364567,29.131386455248407
812,3.2348394,0.0
813,77.72146,81.30610274384513
814,91.70936,96.76416142169546
815,78.35024,80.85028942179609
816,79.74452,84.45977011494256
817,77.91461,75.38479060014414
818,74.210014,75.23924491491474
819,17.372377,13.416824706080217
820,65.8687,60.6896551724138
821,20.138716,4.860000000000001
822,80.98046,80.63353325269135
823,39.845016,42.51968503937008
824,38.197517,38.93502686858818
825,81.31659,82.72622795791922
826,69.110214,37.06049218087044
827,71.219406,71.74656545832356
828,80.336945,80.36649509811312
829,3.2432008,5.652650737352995
830,77.54002,76.9764311811892
831,3.1938727,2.953020134228188
832,83.3136,84.42051067380852
833,61.639862,53.84713692499794
834,18.512379,27.158620689655177
835,80.05714,80.28194174542675
836,71.526306,77.27272727272727
837,2.9729319,9.701204819277107
838,41.7845,46.52600821498022
839,81.44161,82.75557611062167
840,49.053417,46.133451917231405
841,66.002235,68.78160919540231
842,33.724483,51.9
843,79.17769,79.61720806663274
844,80.93547,84.86133871629814
845,3.345264,10.630872483221475
846,38.65692,39.03080082135524
847,2.8339016,11.408192771084336
848,38.44422,29.034749034749037
849,76.68771,78.62163013672296
850,69.89278,78.89655172413795
851,8.375426,17.959966691199426
852,78.483635,79.61335481807438
853,6.17179,9.53214769148182
854,67.66891,65.24137931034484
855,77.96274,71.85761814012044
856,74.09561,74.5303944443274
857,9.992059,8.95903614457831
858,21.459345,24.989583250397445
859,50.441593,39.2829346092504
860,92.71353,74.47908182154741
861,76.48471,78.47382399373056
862,81.34718,80.37999173490763
863,3.7468379,0.7526881720430108
864,64.93414,79.73236861042895
865,82.139496,81.68801252663259
866,2.8078914,3.638746987951807
867,77.97939,77.9292423612609
868,62.571007,62.20689655172415
869,63.615925,66.11398963730569
870,64.25613,67.33333333333333
871,82.338066,83.29070068041766
872,69.46765,71.99621781320832
873,84.194626,82.5148611938982
874,80.948654,82.46588997366338
875,19.028439,31.077781982785893
876,2.8364947,0.0
877,56.181194,62.92227979274613
878,76.972374,79.56970278761166
879,89.33707,101.28365127473707
880,65.754074,65.74712643678164
881,73.15023,75.8974358974359
882,78.900314,82.87168997116319
883,78.238945,74.21398588163342
884,20.954983,9.195402298850574
885,21.624725,24.640657084188906
886,72.39575,78.39080459770116
887,3.18004,2.2467806720910337
888,2.8150518,2.8372048192771078
889,3.4223804,1.121562173669593
890,62.76781,71.31034482758622
891,3.827069,2.3255539422270406
892,82.826385,83.6029091890438
893,74.06745,76.57948125483993
894,31.519505,31.28947737800028
895,3.1792502,0.0
896,58.869225,56.71011734972892
897,85.72447,93.0
898,8.910357,4.195289026046873
899,32.481495,39.85199032408552
900,12.650538,10.721839080459773
901,81.59422,79.37928764718384
902,2.8140302,2.7014939759036145
903,81.624886,80.59261033978358
904,38.343697,58.26000000000002
905,82.371574,97.13629880549131
906,3.5182638,0.0
907,17.22488,13.053915651285484
908,77.245575,79.02858342490224
909,69.843666,69.01747174668816
910,12.166969,9.960946572305398
911,37.76898,43.97333010061828
912,78.26494,78.99091948396786
913,61.507008,63.72413793103449
914,82.11375,83.0995995374101
915,14.857556,27.0864387439382
916,18.06818,19.804518933408207
917,79.167625,77.06470590501904
918,71.42913,71.78775648307513
919,31.079056,35.65776865160849
920,3.2495835,4.526881720430106
921,75.557915,79.06183594243592
922,3.165078,3.9065995312357904
923,80.07094,78.84570207750507
924,84.80072,86.96470590793079
925,62.453125,57.14942528735633
926,46.500233,42.70951073792992
927,66.80735,67.69507353906711
928,22.656698,24.17631712528469
929,80.458534,62.46632124352329
930,83.19997,83.28224411288487
931,13.853412,12.460840995339165
932,26.94072,32.267042554643496
933,23.025166,62.06896551724138
