TotalT,Temp,LSR,CA,Size,Mass,Moisture,IsoT,HeatT,Ramp,F_A,F_Gal,F_Glu,F_X,F_M,F_R,A,Gal,Glu,X,M,R,Furf,HMF,Monomer,Acid,Acetyl,Wood,Source,ID,Yield,P,logP,Ro,logRo
80.0,433.15,8.0,0.0,2.0,200.0,,50.0,30.0,2.0,,,,19.48,,,,,,8.551136363636365,,,,,0.7414772727272727,none,5.64,poplar,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,I,35.11760313608363,226.54050054527664,5.422923739292845,2921.404040827555,7.979819615597638
90.0,433.15,8.0,0.0,2.0,200.0,,60.0,30.0,2.0,,,,19.48,,,,,,11.650568181818182,,,,,0.8948863636363636,none,5.64,poplar,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,I,47.846275900690685,271.84860065433196,5.6052452960867996,3505.684848993066,8.162141172391593
105.0,433.15,8.0,0.0,2.0,200.0,,75.0,30.0,2.0,,,,19.48,,,,,,12.399147727272727,,,,,1.3309659090909092,none,5.64,poplar,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,I,50.92052454732126,339.81075081791494,5.828388847401009,4382.106061241333,8.385284723705801
120.0,433.15,8.0,0.0,2.0,200.0,,90.0,30.0,2.0,,,,19.48,,,,,,14.515625,,,,,1.8650568181818183,none,5.64,poplar,release_of_acetic_acid_and_its_effect_on_the_dissolution_of_carbohydrates_in_the_autohydrolysis.xlsx,I,59.61242299794661,407.7729009814979,6.010710404194964,5258.527273489599,8.567606280499756
140.0,423.15,4.0,0.0,5.0,250.0,20.0,90.0,50.0,2.5,0.7,1.3,46.9,17.6,1.2,0.6,,,,12.4,,,,,1.3,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,28.181818181818176,178.84873217625056,5.186540376925362,2669.483211205844,7.889640178804841
110.0,433.15,4.0,0.0,5.0,250.0,20.0,60.0,50.0,2.7,0.7,1.3,46.9,17.6,1.2,0.6,,,,30.9,,,,,9.3,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,70.22727272727272,271.84860065433196,5.6052452960867996,3505.684848993066,8.162141172391593
140.0,433.15,4.0,0.0,5.0,250.0,20.0,90.0,50.0,2.7,0.7,1.3,46.9,17.6,1.2,0.6,,,,39.2,,,,,10.5,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,89.0909090909091,407.7729009814979,6.010710404194964,5258.527273489599,8.567606280499756
170.0,433.15,4.0,0.0,5.0,250.0,20.0,120.0,50.0,2.7,0.7,1.3,46.9,17.6,1.2,0.6,,,,27.3,,,,,17.9,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,62.04545454545453,543.6972013086639,6.298392476646745,7011.369697986132,8.855288352951538
110.0,438.15,4.0,0.0,5.0,250.0,20.0,60.0,50.0,2.8,0.7,1.3,46.9,17.6,1.2,0.6,,,,29.6,,,,,11.3,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,67.27272727272727,404.73099666072693,6.0032226406481755,4920.297244642005,8.50112422323905
140.0,438.15,4.0,0.0,5.0,250.0,20.0,90.0,50.0,2.8,0.7,1.3,46.9,17.6,1.2,0.6,,,,22.8,,,,,19.7,none,3.0,eucalyptus,ExtractionOfXylansFromHardwoodChips.xlsx,J,51.81818181818181,607.0964949910904,6.40868774875634,7380.4458669630085,8.906589331347215
