,dropped,testMean,testStd,trainMean,trainStd,numPointsTest
0,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
0             0   16.650093  513.15    ...        0.0   0.0   2.153774
19           19   18.247239  473.15    ...        0.0   0.0  22.342229
23           23   25.685694  453.15    ...        0.0   0.0   4.972541
24           24   51.740244  493.15    ...        0.0   0.0   2.039030
32           32  193.493914  453.15    ...        0.0   0.0  40.028951
57           57   50.343229  453.15    ...        0.0   0.0  19.392908
60           60   15.069256  453.15    ...        0.0   0.0   1.491762
101         101   71.489560  473.15    ...        0.0   0.0  30.097943
104         104   36.851355  493.15    ...        0.0   0.0   9.978700
198         198  198.110720  473.15    ...        0.0   0.0   1.480706
207         207    8.684399  513.15    ...        0.0   0.0  27.758238
226         226   38.879939  513.15    ...        0.0   0.0   0.512276
252         252   17.629133  493.15    ...        0.0   0.0  33.701274
271         271   29.432255  513.15    ...        0.0   0.0   0.825429
286         286    6.851355  493.15    ...        0.0   0.0   8.860644
293         293   25.295799  493.15    ...        0.0   0.0  20.615600
361         361   21.851355  493.15    ...        0.0   0.0  28.265544
402         402   12.142375  513.15    ...        0.0   0.0  10.618675
426         426   10.740244  493.15    ...        0.0   0.0  36.437247
460         460    6.507612  453.15    ...        0.0   0.0   0.994508
524         524    9.629133  493.15    ...        0.0   0.0  30.282676
532         532  126.028160  453.15    ...        0.0   0.0  48.979524
602         602   36.335976  473.15    ...        0.0   0.0  41.464834
655         655   98.793314  473.15    ...        0.0   0.0  16.240774
683         683   27.120959  473.15    ...        0.0   0.0  36.988430
693         693  132.240413  473.15    ...        0.0   0.0   4.871767
696         696    7.387658  513.15    ...        0.0   0.0  34.216581
715         715   36.987064  453.15    ...        0.0   0.0  11.188216
721         721   10.598635  513.15    ...        0.0   0.0  19.807316
732         732   71.233640  453.15    ...        0.0   0.0  29.337989
755         755   14.735857  513.15    ...        0.0   0.0   4.895559
756         756   67.406911  493.15    ...        0.0   0.0   0.994248
766         766   22.454553  513.15    ...        0.0   0.0   1.121562
780         780    8.690925  473.15    ...        0.0   0.0   3.478261
805         805   53.400823  473.15    ...        0.0   0.0  41.734053
876         876   98.973366  453.15    ...        0.0   0.0  40.526205

[36 rows x 36 columns]",13.880025295818943,1.6853140400345055,0.84333266471872,0.05689011365084198,36
1,"     Unnamed: 0  TotalT    Temp  LSR    ...      poplar  salix  vine      Yield
1             1    66.0  393.15  5.0    ...         0.0    0.0   0.0   5.906040
35           35    30.0  423.15  5.0    ...         0.0    0.0   0.0   0.590604
53           53   130.0  443.15  5.0    ...         0.0    0.0   0.0  34.845638
90           90    50.0  473.15  5.0    ...         0.0    0.0   0.0  28.348993
95           95   130.0  413.15  5.0    ...         0.0    0.0   0.0  79.731544
102         102    99.0  433.15  5.0    ...         0.0    0.0   0.0  70.281879
139         139    75.0  413.15  5.0    ...         0.0    0.0   0.0  70.281879
157         157    67.0  473.15  5.0    ...         0.0    0.0   0.0  12.402685
208         208    80.0  413.15  5.0    ...         0.0    0.0   0.0  74.416107
209         209    66.0  393.15  5.0    ...         0.0    0.0   0.0  27.167785
284         284   101.0  413.15  5.0    ...         0.0    0.0   0.0  78.550336
291         291    90.0  443.15  5.0    ...         0.0    0.0   0.0  22.442953
304         304    70.0  413.15  5.0    ...         0.0    0.0   0.0  60.832215
353         353   102.0  393.15  5.0    ...         0.0    0.0   0.0  25.395973
362         362    85.0  393.15  5.0    ...         0.0    0.0   0.0   3.543624
393         393    99.0  413.15  5.0    ...         0.0    0.0   0.0   1.771812
419         419    99.0  423.15  5.0    ...         0.0    0.0   0.0   0.590604
421         421    91.0  393.15  5.0    ...         0.0    0.0   0.0   0.590604
452         452   134.0  393.15  5.0    ...         0.0    0.0   0.0   1.181208
457         457    86.0  443.15  5.0    ...         0.0    0.0   0.0  12.402685
549         549    87.0  413.15  5.0    ...         0.0    0.0   0.0   1.771812
557         557    65.0  413.15  5.0    ...         0.0    0.0   0.0  77.369128
570         570   127.0  393.15  5.0    ...         0.0    0.0   0.0  12.402685
582         582   143.0  423.15  5.0    ...         0.0    0.0   0.0   3.543624
615         615    86.0  413.15  5.0    ...         0.0    0.0   0.0  12.402685
663         663    97.0  393.15  5.0    ...         0.0    0.0   0.0  19.489933
668         668   133.0  443.15  5.0    ...         0.0    0.0   0.0  25.395973
674         674    85.0  443.15  5.0    ...         0.0    0.0   0.0  22.442953
720         720    48.0  443.15  5.0    ...         0.0    0.0   0.0   1.771812
733         733    95.0  393.15  5.0    ...         0.0    0.0   0.0  50.791946
740         740   133.0  413.15  5.0    ...         0.0    0.0   0.0   0.590604
773         773   135.0  413.15  5.0    ...         0.0    0.0   0.0   1.181208
819         819   100.0  473.15  5.0    ...         0.0    0.0   0.0   1.181208
828         828   100.0  413.15  5.0    ...         0.0    0.0   0.0  72.053691
880         880    60.0  413.15  5.0    ...         0.0    0.0   0.0  50.201342

[35 rows x 36 columns]",22.26684898036846,2.1242767561325153,0.9187755829241606,0.12148371446124537,35
2,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
3             3   45.496483  408.15    ...        0.0   0.0  76.770113
10           10   49.589503  408.15    ...        0.0   0.0  74.852251
12           12   48.969453  373.65    ...        0.0   0.0  37.344346
14           14  135.611494  408.15    ...        0.0   0.0  56.710117
16           16  177.228960  388.15    ...        0.0   0.0  75.405020
20           20   34.297504  388.15    ...        0.0   0.0  70.843031
22           22  229.310462  373.65    ...        0.0   0.0  78.883383
25           25  261.534710  373.65    ...        0.0   0.0  80.695373
26           26   28.830081  373.65    ...        0.0   0.0  37.818134
27           27   30.486976  408.15    ...        0.0   0.0  73.142418
28           28   63.853905  408.15    ...        0.0   0.0  77.501176
30           30  232.291949  388.15    ...        0.0   0.0  71.093525
31           31  608.928623  373.65    ...        0.0   0.0  80.806614
34           34  362.393536  373.65    ...        0.0   0.0  75.148883
39           39  104.259899  408.15    ...        0.0   0.0  76.341225
40           40   71.572680  408.15    ...        0.0   0.0  69.491566
41           41   80.748756  408.15    ...        0.0   0.0  68.771661
43           43   68.958996  398.15    ...        0.0   0.0  77.660436
45           45  125.268436  398.15    ...        0.0   0.0  74.318808
46           46   87.978231  398.15    ...        0.0   0.0  82.162381
50           50  376.170751  373.65    ...        0.0   0.0  79.187453
52           52   24.658039  398.15    ...        0.0   0.0  43.992617
54           54  532.192261  373.65    ...        0.0   0.0  79.673635
58           58  185.201286  388.15    ...        0.0   0.0  76.423364
62           62   41.286895  398.15    ...        0.0   0.0  76.806196
63           63  153.343349  388.15    ...        0.0   0.0  78.884202
64           64   24.991055  373.65    ...        0.0   0.0  23.364005
67           67  272.158290  373.65    ...        0.0   0.0  78.757637
70           70   76.194814  398.15    ...        0.0   0.0  79.613355
71           71  108.074757  373.65    ...        0.0   0.0  71.459636
..          ...         ...     ...    ...        ...   ...        ...
813         813   16.281000  388.15    ...        0.0   0.0  34.525492
814         814   85.323864  398.15    ...        0.0   0.0  76.975470
816         816   39.558333  398.15    ...        0.0   0.0  80.074399
820         820  427.864874  373.65    ...        0.0   0.0  77.811864
822         822  117.096595  398.15    ...        0.0   0.0  78.621630
823         823   25.982162  408.15    ...        0.0   0.0  68.706829
824         824   75.763877  408.15    ...        0.0   0.0  69.539659
825         825  181.174674  373.65    ...        0.0   0.0  73.653752
829         829   32.149997  388.15    ...        0.0   0.0  39.406464
831         831  195.884934  398.15    ...        0.0   0.0  77.164278
833         833  134.705634  398.15    ...        0.0   0.0  75.239245
836         836  108.904453  408.15    ...        0.0   0.0  70.437552
840         840   59.618204  388.15    ...        0.0   0.0  74.859265
841         841   13.840430  408.15    ...        0.0   0.0  35.826148
845         845  114.376015  388.15    ...        0.0   0.0  78.065571
846         846   73.778912  398.15    ...        0.0   0.0  77.799485
849         849   11.250000  388.15    ...        0.0   0.0  19.567793
850         850   30.048610  408.15    ...        0.0   0.0  79.242795
851         851   21.755364  408.15    ...        0.0   0.0  74.408059
854         854   97.772824  408.15    ...        0.0   0.0  65.123871
857         857  114.321939  388.15    ...        0.0   0.0  81.299127
861         861   21.460103  398.15    ...        0.0   0.0  51.973033
862         862   56.168557  408.15    ...        0.0   0.0  78.956408
863         863   26.105442  398.15    ...        0.0   0.0  77.776379
864         864  548.773843  373.65    ...        0.0   0.0  80.449455
865         865   78.926314  398.15    ...        0.0   0.0  78.150804
867         867  212.075212  388.15    ...        0.0   0.0  75.001359
868         868   95.243665  388.15    ...        0.0   0.0  77.588036
874         874   39.992852  408.15    ...        0.0   0.0  77.703735
877         877  248.467629  373.65    ...        0.0   0.0  79.236463

[400 rows x 36 columns]",46.72351765500762,1.109291009704515,1.229416162431101,0.28937569414227554,400
3,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
4             4  124.000000  448.15    ...        0.0   0.0  22.414671
29           29   49.494505  440.15    ...        0.0   0.0   4.674718
59           59  154.174854  433.15    ...        0.0   0.0  18.346152
61           61  184.000000  433.15    ...        0.0   0.0  30.076810
110         110   94.158730  448.15    ...        0.0   0.0  26.490066
171         171   19.137386  433.15    ...        0.0   0.0   0.010366
189         189   34.000000  440.15    ...        0.0   0.0   2.337359
196         196   63.776119  425.15    ...        0.0   0.0   0.812994
197         197   48.731183  433.15    ...        0.0   0.0   1.579520
203         203   94.000000  440.15    ...        0.0   0.0  16.361511
211         211  124.223881  425.15    ...        0.0   0.0   4.335970
263         263   63.800167  433.15    ...        0.0   0.0   7.067092
274         274   22.461538  440.15    ...        0.0   0.0   0.779120
280         280  184.000000  440.15    ...        0.0   0.0  30.645371
288         288   94.224813  433.15    ...        0.0   0.0  12.511614
292         292   64.329670  440.15    ...        0.0   0.0  11.167381
315         315   93.892473  433.15    ...        0.0   0.0   8.049026
324         324  364.000000  425.15    ...        0.0   0.0  27.912806
372         372   19.026455  448.15    ...        0.0   0.0   2.292410
420         420  124.000000  440.15    ...        0.0   0.0  20.257109
471         471   34.107527  433.15    ...        0.0   0.0   0.780996
482         482   33.825146  433.15    ...        0.0   0.0   1.869409
491         491    7.597884  448.15    ...        0.0   0.0   0.254712
510         510  274.671642  425.15    ...        0.0   0.0  21.408851
517         517   48.962531  433.15    ...        0.0   0.0   4.468353
537         537   46.116402  448.15    ...        0.0   0.0  13.245033
562         562  244.000000  433.15    ...        0.0   0.0  17.660044
579         579   63.784946  433.15    ...        0.0   0.0   4.007715
581         581  124.430107  433.15    ...        0.0   0.0  13.448316
584         584   94.000000  425.15    ...        0.0   0.0   1.354991
612         612   28.338624  448.15    ...        0.0   0.0   6.113092
614         614   64.105820  448.15    ...        0.0   0.0  15.537443
631         631   11.195767  448.15    ...        0.0   0.0   0.764137
660         660   19.053763  433.15    ...        0.0   0.0   0.254651
666         666  124.049958  433.15    ...        0.0   0.0  15.860210
690         690  153.677419  433.15    ...        0.0   0.0  16.403829
699         699   24.149254  425.15    ...        0.0   0.0   0.270998
727         727  184.000000  425.15    ...        0.0   0.0  15.717891
760         760   12.901099  440.15    ...        0.0   0.0   0.259707
809         809   44.298507  425.15    ...        0.0   0.0   0.270998
835         835  154.329670  440.15    ...        0.0   0.0  27.528892
871         871  184.215054  433.15    ...        0.0   0.0  23.704970

[42 rows x 36 columns]",10.023634743694227,1.0389323833943929,0.8942994767239412,0.0928676715488918,42
4,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
7             7  239.977279  418.15    ...        0.0   0.0   2.555423
37           37  239.661319  438.15    ...        0.0   0.0  22.468435
65           65  179.753735  418.15    ...        0.0   0.0   0.916095
92           92  179.999312  428.15    ...        0.0   0.0   7.907346
133         133  159.794741  418.15    ...        0.0   0.0   0.578586
136         136  139.914546  438.15    ...        0.0   0.0  17.743314
137         137   79.945759  418.15    ...        0.0   0.0   0.048216
191         191   39.987989  438.15    ...        0.0   0.0   1.880406
213         213  119.648007  438.15    ...        0.0   0.0  14.320011
235         235  199.732620  438.15    ...        0.0   0.0  22.468435
294         294  199.990437  428.15    ...        0.0   0.0   6.219803
303         303  140.127225  428.15    ...        0.0   0.0   4.339397
316         316  219.735987  438.15    ...        0.0   0.0  20.009444
403         403   40.372036  428.15    ...        0.0   0.0   0.144647
409         409  100.263554  418.15    ...        0.0   0.0   0.241078
472         472   79.935814  428.15    ...        0.0   0.0   0.675017
493         493  219.890524  428.15    ...        0.0   0.0  10.269907
540         540   60.287424  438.15    ...        0.0   0.0   3.230440
552         552   79.874611  438.15    ...        0.0   0.0   4.532259
558         558   59.973759  428.15    ...        0.0   0.0   0.530371
559         559  179.807288  438.15    ...        0.0   0.0  20.009444
586         586  119.868337  418.15    ...        0.0   0.0   0.433940
590         590  239.830392  428.15    ...        0.0   0.0  11.812804
618         618  159.913322  438.15    ...        0.0   0.0  15.573615
648         648   40.017060  418.15    ...        0.0   0.0   0.048216
673         673  120.178177  428.15    ...        0.0   0.0   3.375087
676         676  100.149564  438.15    ...        0.0   0.0   7.425191
678         678  139.831922  418.15    ...        0.0   0.0   0.482155
692         692  199.710434  418.15    ...        0.0   0.0   1.398250
742         742   99.860381  428.15    ...        0.0   0.0   3.182225
753         753  160.071684  428.15    ...        0.0   0.0   5.593001
793         793  220.032055  418.15    ...        0.0   0.0   1.350035

[32 rows x 36 columns]",13.140538075007871,1.0130852263835362,0.866448309543484,0.07837197750451869,32
5,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
11           11    1.253333  443.15    ...        0.0   0.0  23.253886
51           51    2.033333  463.15    ...        0.0   0.0  58.517766
81           81    0.663333  463.15    ...        0.0   0.0  43.610619
124         124    8.033333  443.15    ...        0.0   0.0  54.944162
144         144    3.033333  463.15    ...        0.0   0.0  61.098446
245         245    5.033333  443.15    ...        0.0   0.0  53.803109
262         262    1.003333  463.15    ...        0.0   0.0  38.862944
341         341    5.033333  443.15    ...        0.0   0.0  69.761658
349         349    2.533333  443.15    ...        0.0   0.0  61.554404
397         397   12.033333  443.15    ...        0.0   0.0  58.517766
407         407   20.033333  443.15    ...        0.0   0.0  57.450777
430         430    0.663333  463.15    ...        0.0   0.0  57.906736
475         475  180.333333  413.15    ...        0.0   0.0  61.197970
502         502    1.003333  463.15    ...        0.0   0.0  53.347150
520         520   40.333333  413.15    ...        0.0   0.0  47.350254
535         535    1.003333  463.15    ...        0.0   0.0  66.113990
542         542    1.533333  463.15    ...        0.0   0.0  59.575221
565         565    0.663333  463.15    ...        0.0   0.0  54.944162
575         575  110.333333  413.15    ...        0.0   0.0  61.197970
609         609    2.033333  463.15    ...        0.0   0.0  71.585492
632         632    1.003333  463.15    ...        0.0   0.0  50.030457
641         641    2.033333  443.15    ...        0.0   0.0  23.228426
650         650    1.003333  463.15    ...        0.0   0.0  59.964602
659         659    4.033333  443.15    ...        0.0   0.0  40.203046
790         790    1.533333  463.15    ...        0.0   0.0  56.284264
791         791    2.533333  443.15    ...        0.0   0.0  43.316062
807         807   10.033333  443.15    ...        0.0   0.0  57.450777
811         811   10.033333  443.15    ...        0.0   0.0  62.922280
818         818    1.533333  463.15    ...        0.0   0.0  62.922280
830         830    1.253333  443.15    ...        0.0   0.0  41.036269
875         875    0.663333  463.15    ...        0.0   0.0  36.476684

[31 rows x 36 columns]",34.837652434452465,1.4295505461214337,0.878993880469211,0.0676836272174891,31
6,"     Unnamed: 0      TotalT    Temp    ...      salix  vine      Yield
33           33  159.848073  428.15    ...        0.0   0.0   3.258270
69           69  160.189840  418.15    ...        0.0   0.0   0.443739
76           76  159.800105  438.15    ...        0.0   0.0   8.066492
86           86   80.143349  428.15    ...        0.0   0.0   0.430004
118         118  139.891335  438.15    ...        0.0   0.0  10.767750
151         151  119.729353  428.15    ...        0.0   0.0   2.415808
161         161   79.689503  418.15    ...        0.0   0.0   0.136819
199         199   39.784331  438.15    ...        0.0   0.0   1.434679
216         216  240.066601  428.15    ...        0.0   0.0   7.699050
247         247  119.928141  438.15    ...        0.0   0.0   6.696413
268         268   59.975832  418.15    ...        0.0   0.0   0.111425
287         287  119.818831  418.15    ...        0.0   0.0   0.334122
344         344  219.963194  438.15    ...        0.0   0.0  14.915269
370         370  180.258194  428.15    ...        0.0   0.0   4.221854
384         384  240.153311  438.15    ...        0.0   0.0  16.787801
445         445  139.424115  428.15    ...        0.0   0.0   2.587871
467         467  220.131080  428.15    ...        0.0   0.0   4.624501
473         473  199.835343  418.15    ...        0.0   0.0   1.051616
513         513  139.769111  418.15    ...        0.0   0.0   0.359670
555         555  100.090400  428.15    ...        0.0   0.0   0.484754
621         621  179.900283  418.15    ...        0.0   0.0   0.674362
627         627  200.172959  428.15    ...        0.0   0.0   5.947793
633         633  239.976662  418.15    ...        0.0   0.0   1.894040
636         636   40.260777  418.15    ...        0.0   0.0   0.086031
677         677   99.754167  438.15    ...        0.0   0.0   5.556804
702         702   39.784331  428.15    ...        0.0   0.0   0.174025
725         725  180.052949  438.15    ...        0.0   0.0  13.281286
726         726   79.817263  438.15    ...        0.0   0.0   3.479159
737         737  220.013006  418.15    ...        0.0   0.0   0.989093
739         739   59.905264  438.15    ...        0.0   0.0   2.456861
855         855   59.731383  428.15    ...        0.0   0.0   0.228699
860         860  200.221849  438.15    ...        0.0   0.0  11.664887
869         869   99.403175  418.15    ...        0.0   0.0   0.191609

[33 rows x 36 columns]",3.539720589715169,0.2938156286690228,0.920618356791865,0.13649511918793314,33
