,dropped,testMean,testStd,trainMean,trainStd
0,['TotalT'],5.1510820129950865,1.465994784959323,3.636780970378004,1.3798844824050187
1,['Temp'],10.056819475470464,2.449332477221838,8.913155487251776,2.8173483201783838
2,['LSR'],5.551253441020715,1.5828486048464039,4.026121955732869,1.5578606105927773
3,['CA'],8.314740255837014,1.5702556699338546,6.455132186663508,2.0496918448980685
4,['Size'],5.071794983359676,0.824278813438291,3.48341332537222,0.43613350920251653
5,['IsoT'],5.282778642062634,0.8546527914100506,3.602152620355594,0.7945681611739613
6,['Ramp'],15.100379085503636,11.387778379763697,14.747251713987973,12.417078295434498
7,['F_X'],5.066953353154124,0.5350305816268296,3.200317990980566,0.8649802617310791
