,dropped,testMean,testStd,trainMean,trainStd
0,0.1,11.104410364214166,3.0885017154752594,2.9819774358522184,0.7196559133309695
1,0.25,5.814327377419408,1.4755936571098383,1.1429098400214464,0.5010598220124676
2,0.5,4.272145290966576,0.988295342838527,0.8089336203213443,0.10598502769977612
3,0.75,3.3425021352454625,0.2830346465919228,0.9065915754494352,0.11765155974875427
4,1.0,5.1102769075411,6.203477735847088,3.387821177619743,7.070928575134363
